BILLING_PROVIDER_NPI_NUM,SERVICING_PROVIDER_NPI_NUM,HCPCS_CODE,CLAIM_FROM_MONTH,TOTAL_UNIQUE_BENEFICIARIES,TOTAL_CLAIMS,TOTAL_PAID
1000000222,1000000222,80053,2024-11-01,1171,1857,83324.97
1000000222,1000000222,97110,2024-11-01,1533,1724,163665.3
1000000222,1000000222,99213,2024-11-01,1427,1992,240158.5
1000000222,1000000222,99214,2024-11-01,1076,1793,322542.97
1000000222,1000000222,99283,2024-11-01,967,1276,445095.53
1000000223,1000000223,70450,2024-11-01,61,99,45000.82
1000000223,1000000223,80053,2024-11-01,70,111,4971.06
1000000223,1000000223,93000,2024-11-01,56,113,9569.16
1000000223,1000000223,99213,2024-11-01,80,135,16293.85
1000000223,1000000223,99214,2024-11-01,128,170,30118.37
1000000223,1000000223,99232,2024-11-01,69,101,15053.0
1000000223,1000000223,J3301,2024-11-01,115,176,11471.62
1000000224,1000000224,80053,2024-11-01,298,335,15050.32
1000000224,1000000224,97110,2024-11-01,248,359,33980.24
1000000224,1000000224,99213,2024-11-01,238,361,43223.39
1000000224,1000000224,99283,2024-11-01,118,228,80324.18
1000000225,1000000225,36415,2024-11-01,50,66,1635.04
1000000225,1000000225,93000,2024-11-01,50,80,6817.35
1000000225,1000000225,97110,2024-11-01,103,115,10821.17
1000000226,1000000226,36415,2024-11-01,17,31,780.23
1000000226,1000000226,80053,2024-11-01,23,36,1764.96
1000000226,1000000226,93000,2024-11-01,30,39,3234.16
1000000226,1000000226,97110,2024-11-01,23,37,3446.79
1000000226,1000000226,99214,2024-11-01,20,37,6904.72
1000000226,1000000226,99232,2024-11-01,36,45,6796.01
1000000226,1000000226,99283,2024-11-01,28,49,17061.92
1000000227,1000000227,93000,2024-11-01,91,164,13854.05
1000000227,1000000227,99213,2024-11-01,150,206,24871.62
1000000227,1000000227,99232,2024-11-01,137,183,27406.0
1000000228,1000000228,36415,2024-11-01,915,1145,28849.0
1000000228,1000000228,70450,2024-11-01,1081,1709,770392.11
1000000228,1000000228,80053,2024-11-01,655,1112,49537.37
1000000228,1000000228,97110,2024-11-01,1083,1753,167379.21
1000000229,1000000229,36415,2024-11-01,757,995,25007.48
1000000229,1000000229,97110,2024-11-01,523,940,89994.67
1000000229,1000000229,99213,2024-11-01,523,984,118430.9
1000000229,1000000229,99214,2024-11-01,667,792,143236.63
1000000229,1000000229,99232,2024-11-01,332,563,83778.32
1000000229,1000000229,99283,2024-11-01,519,823,284419.33
1000000230,1000000230,93000,2024-11-01,14,26,2090.43
1000000230,1000000230,97110,2024-11-01,29,35,3604.95
1000000230,1000000230,99213,2024-11-01,28,40,4881.43
1000000230,1000000230,99214,2024-11-01,28,33,6060.19
1000000230,1000000230,99232,2024-11-01,18,28,4094.37
1000000230,1000000230,99283,2024-11-01,34,45,15595.5
1000000230,1000000230,J3301,2024-11-01,17,26,1725.55
1000000231,1000000231,36415,2024-11-01,37,47,1147.14
1000000231,1000000231,70450,2024-11-01,43,50,22866.99
1000000231,1000000231,80053,2024-11-01,34,53,2255.97
1000000231,1000000231,99214,2024-11-01,55,68,12079.72
1000000231,1000000231,99232,2024-11-01,31,45,6732.43
1000000231,1000000231,99283,2024-11-01,38,72,25138.84
1000000231,1000000231,J3301,2024-11-01,30,59,3845.96
1000000232,1000000232,70450,2024-11-01,29,47,21510.81
1000000232,1000000232,80053,2024-11-01,33,51,2409.64
1000000232,1000000232,93000,2024-11-01,36,47,4079.04
1000000232,1000000232,97110,2024-11-01,31,46,4214.26
1000000232,1000000232,99213,2024-11-01,43,51,6289.51
1000000232,1000000232,J3301,2024-11-01,28,47,3060.83
1000000233,1000000233,80053,2024-11-01,603,820,36923.61
1000000233,1000000233,97110,2024-11-01,629,807,77093.61
1000000233,1000000233,99214,2024-11-01,901,1074,192983.16
1000000233,1000000233,99232,2024-11-01,460,777,117654.64
1000000234,1000000234,70450,2024-11-01,413,464,209404.18
1000000234,1000000234,99214,2024-11-01,249,308,55542.67
1000000234,1000000234,J3301,2024-11-01,317,453,29308.32
1000000235,1000000235,70450,2024-11-01,14,28,12922.37
1000000235,1000000235,80053,2024-11-01,16,20,975.68
1000000235,1000000235,97110,2024-11-01,12,18,1617.86
1000000235,1000000235,99213,2024-11-01,22,31,3616.5
1000000235,1000000235,99214,2024-11-01,12,17,3071.7
1000000235,1000000235,99232,2024-11-01,13,24,3864.42
1000000235,1000000235,99283,2024-11-01,19,29,10076.8
1000000236,1000000236,80053,2024-11-01,16,27,1179.05
1000000236,1000000236,97110,2024-11-01,16,28,2679.23
1000000236,1000000236,99213,2024-11-01,13,23,3002.95
1000000236,1000000236,99232,2024-11-01,18,27,4048.58
1000000237,1000000237,80053,2024-11-01,1727,2307,104016.74
1000000237,1000000237,93000,2024-11-01,1327,2009,170629.76
1000000237,1000000237,97110,2024-11-01,1235,2364,224579.08
1000000237,1000000237,99214,2024-11-01,1178,1675,301423.98
1000000237,1000000237,99232,2024-11-01,1308,1815,271923.19
1000000238,1000000238,70450,2024-11-01,15,25,11564.53
1000000238,1000000238,97110,2024-11-01,21,26,2382.77
1000000238,1000000238,99214,2024-11-01,19,26,4530.59
1000000238,1000000238,99232,2024-11-01,13,20,2990.84
1000000238,1000000238,99283,2024-11-01,16,21,7541.02
1000000239,1000000239,70450,2024-11-01,34,43,19275.91
1000000239,1000000239,99213,2024-11-01,26,49,5997.45
1000000239,1000000239,99214,2024-11-01,17,34,5996.82
1000000239,1000000239,99232,2024-11-01,31,40,5610.89
1000000239,1000000239,99283,2024-11-01,30,37,12518.1
1000000239,1000000239,J3301,2024-11-01,32,40,2532.88
1000000240,1000000240,36415,2024-11-01,478,775,19212.37
1000000240,1000000240,70450,2024-11-01,509,617,275960.24
1000000240,1000000240,93000,2024-11-01,278,497,42316.56
1000000240,1000000240,99232,2024-11-01,584,680,102748.72
1000000240,1000000240,99283,2024-11-01,303,582,202428.9
1000000240,1000000240,J3301,2024-11-01,576,855,55608.07
1000000241,1000000241,80053,2024-11-01,1074,1362,61358.7
1000000241,1000000241,93000,2024-11-01,1779,2161,184440.52
1000000241,1000000241,99213,2024-11-01,764,1398,167968.29
1000000241,1000000241,99214,2024-11-01,883,1525,273848.02
1000000241,1000000241,99232,2024-11-01,1259,1678,252701.13
1000000241,1000000241,99283,2024-11-01,1686,1937,679935.2
1000000242,1000000242,36415,2024-11-01,19,24,582.36
1000000242,1000000242,70450,2024-11-01,18,32,14604.52
1000000242,1000000242,80053,2024-11-01,16,25,1134.35
1000000242,1000000242,93000,2024-11-01,17,26,2331.5
1000000242,1000000242,99213,2024-11-01,21,26,3099.64
1000000243,1000000243,80053,2024-11-01,274,327,14615.15
1000000243,1000000243,99213,2024-11-01,273,404,48467.18
1000000243,1000000243,99283,2024-11-01,293,382,132371.89
1000000244,1000000244,36415,2024-11-01,28,40,948.21
1000000244,1000000244,70450,2024-11-01,22,41,18126.37
1000000244,1000000244,80053,2024-11-01,22,40,1815.11
1000000244,1000000244,99214,2024-11-01,25,30,5105.28
1000000244,1000000244,99283,2024-11-01,17,24,8246.92
1000000244,1000000244,J3301,2024-11-01,30,37,2516.88
1000000245,1000000245,80053,2024-11-01,235,296,13703.4
1000000245,1000000245,93000,2024-11-01,209,309,26213.06
1000000245,1000000245,97110,2024-11-01,230,390,37510.05
1000000245,1000000245,99213,2024-11-01,213,245,29846.83
1000000245,1000000245,99214,2024-11-01,240,352,63018.85
1000000245,1000000245,99283,2024-11-01,279,360,125795.49
1000000246,1000000246,80053,2024-11-01,408,469,21437.88
1000000246,1000000246,97110,2024-11-01,378,501,47941.53
1000000246,1000000246,99232,2024-11-01,297,412,62005.64
1000000247,1000000247,36415,2024-11-01,895,1030,25763.28
1000000247,1000000247,80053,2024-11-01,1039,1322,59010.62
1000000247,1000000247,93000,2024-11-01,1099,1513,129490.71
1000000247,1000000247,99214,2024-11-01,1405,1582,285604.6
1000000247,1000000247,99283,2024-11-01,808,1399,492007.46
1000000247,1000000247,J3301,2024-11-01,1027,1410,91742.31
1000000248,1000000248,80053,2024-11-01,53,77,3406.9
1000000248,1000000248,97110,2024-11-01,35,67,6447.7
1000000248,1000000248,99213,2024-11-01,53,90,10710.2
1000000248,1000000248,J3301,2024-11-01,83,93,6105.42
1000000249,1000000249,36415,2024-11-01,251,328,8229.06
1000000249,1000000249,70450,2024-11-01,271,302,136810.55
1000000249,1000000249,93000,2024-11-01,241,335,28070.87
1000000249,1000000249,99214,2024-11-01,304,357,64431.61
1000000249,1000000249,99232,2024-11-01,417,530,79377.95
1000000250,1000000250,36415,2024-11-01,244,278,6972.91
1000000250,1000000250,99232,2024-11-01,132,224,33284.35
1000000250,1000000250,J3301,2024-11-01,256,385,24982.17
1000000251,1000000251,36415,2024-11-01,831,994,24840.44
1000000251,1000000251,97110,2024-11-01,360,661,62723.65
1000000251,1000000251,99232,2024-11-01,782,1166,175690.08
1000000251,1000000251,99283,2024-11-01,442,760,266121.69
1000000252,1000000252,70450,2024-11-01,425,697,316592.22
1000000252,1000000252,80053,2024-11-01,717,813,36272.37
1000000252,1000000252,99213,2024-11-01,457,681,81039.86
1000000252,1000000252,99214,2024-11-01,506,930,166769.37
1000000252,1000000252,99232,2024-11-01,573,926,139189.26
1000000252,1000000252,99283,2024-11-01,477,843,295955.9
1000000253,1000000253,36415,2024-11-01,273,353,8830.16
1000000253,1000000253,70450,2024-11-01,336,466,211047.45
1000000253,1000000253,80053,2024-11-01,264,472,21405.74
1000000253,1000000253,93000,2024-11-01,257,320,27186.47
1000000253,1000000253,99213,2024-11-01,370,498,59879.35
1000000253,1000000253,99214,2024-11-01,242,334,60680.89
1000000253,1000000253,99283,2024-11-01,219,402,140753.12
1000000254,1000000254,80053,2024-11-01,51,58,2615.97
1000000254,1000000254,97110,2024-11-01,49,74,7025.0
1000000254,1000000254,99213,2024-11-01,66,93,11093.79
1000000254,1000000254,99283,2024-11-01,50,79,27747.75
1000000254,1000000254,J3301,2024-11-01,54,81,5287.79
1000000255,1000000255,80053,2024-11-01,957,1763,79301.21
1000000255,1000000255,97110,2024-11-01,1137,1977,186692.58
1000000255,1000000255,99213,2024-11-01,1344,1884,226172.7
1000000255,1000000255,99214,2024-11-01,1671,1968,354273.36
1000000256,1000000256,36415,2024-11-01,1429,2119,52566.55
1000000256,1000000256,70450,2024-11-01,905,1477,667621.51
1000000256,1000000256,93000,2024-11-01,1379,1820,156167.91
1000000256,1000000256,97110,2024-11-01,995,1487,143090.76
1000000256,1000000256,99214,2024-11-01,1365,2112,378541.21
1000000256,1000000256,99283,2024-11-01,1565,1880,659272.6
1000000257,1000000257,36415,2024-11-01,1506,2363,59876.76
1000000257,1000000257,80053,2024-11-01,1602,2173,98472.19
1000000257,1000000257,93000,2024-11-01,1480,1989,169493.94
1000000257,1000000257,99214,2024-11-01,1192,1766,317798.49
1000000257,1000000257,99232,2024-11-01,1844,2226,335650.21
1000000257,1000000257,99283,2024-11-01,917,1721,601743.92
1000000258,1000000258,36415,2024-11-01,268,329,8199.94
1000000258,1000000258,70450,2024-11-01,186,211,94290.12
1000000258,1000000258,80053,2024-11-01,138,261,11545.12
1000000258,1000000258,97110,2024-11-01,199,326,30873.04
1000000258,1000000258,J3301,2024-11-01,132,226,14806.49
1000000259,1000000259,70450,2024-11-01,66,101,44284.86
1000000259,1000000259,80053,2024-11-01,51,86,3965.85
1000000259,1000000259,97110,2024-11-01,87,130,12092.64
1000000259,1000000259,99214,2024-11-01,75,90,16181.4
1000000259,1000000259,99232,2024-11-01,73,143,21617.9
1000000259,1000000259,99283,2024-11-01,106,141,48761.17
1000000260,1000000260,93000,2024-11-01,384,679,58039.92
1000000260,1000000260,99213,2024-11-01,541,707,84664.35
1000000260,1000000260,99214,2024-11-01,379,594,106557.82
1000000260,1000000260,99232,2024-11-01,557,640,94728.43
1000000260,1000000260,99283,2024-11-01,436,611,215470.38
1000000261,1000000261,80053,2024-11-01,698,1092,49456.69
1000000261,1000000261,97110,2024-11-01,466,889,84717.03
1000000261,1000000261,99213,2024-11-01,695,901,107612.87
1000000261,1000000261,99232,2024-11-01,619,762,114118.04
1000000261,1000000261,99283,2024-11-01,645,1060,373354.24
1000000262,1000000262,36415,2024-11-01,454,569,14340.76
1000000262,1000000262,70450,2024-11-01,329,623,284100.66
1000000262,1000000262,93000,2024-11-01,219,411,34682.32
1000000262,1000000262,97110,2024-11-01,249,449,43002.78
1000000262,1000000262,99214,2024-11-01,215,419,76343.85
1000000262,1000000262,99232,2024-11-01,422,549,82498.86
1000000262,1000000262,99283,2024-11-01,515,623,219447.34
1000000263,1000000263,80053,2024-11-01,105,124,5681.71
1000000263,1000000263,93000,2024-11-01,48,88,7319.7
1000000263,1000000263,99213,2024-11-01,72,88,10492.1
1000000263,1000000263,99232,2024-11-01,103,123,19128.2
1000000263,1000000263,99283,2024-11-01,80,97,34129.58
1000000263,1000000263,J3301,2024-11-01,66,109,6975.83
1000000264,1000000264,80053,2024-11-01,68,113,5200.6
1000000264,1000000264,97110,2024-11-01,123,173,16230.96
1000000264,1000000264,99213,2024-11-01,71,113,13481.21
1000000264,1000000264,99214,2024-11-01,83,112,19944.68
1000000264,1000000264,99232,2024-11-01,104,193,29035.16
1000000265,1000000265,70450,2024-11-01,16,23,10025.37
1000000265,1000000265,80053,2024-11-01,23,35,1553.81
1000000265,1000000265,99213,2024-11-01,31,35,4230.28
1000000265,1000000265,99214,2024-11-01,20,29,5135.95
1000000265,1000000265,99283,2024-11-01,24,42,14551.87
1000000265,1000000265,J3301,2024-11-01,19,29,1827.96
1000000266,1000000266,70450,2024-11-01,370,424,192193.1
1000000266,1000000266,80053,2024-11-01,332,435,19391.68
1000000266,1000000266,93000,2024-11-01,446,559,48022.96
1000000266,1000000266,97110,2024-11-01,342,588,55932.04
1000000266,1000000266,99214,2024-11-01,321,537,97078.94
1000000267,1000000267,97110,2024-11-01,37,42,3884.87
1000000267,1000000267,99232,2024-11-01,36,56,8297.2
1000000267,1000000267,99283,2024-11-01,22,44,15147.01
1000000268,1000000268,70450,2024-11-01,461,598,267254.1
1000000268,1000000268,97110,2024-11-01,558,748,70418.95
1000000268,1000000268,99214,2024-11-01,700,798,144361.61
1000000268,1000000268,99232,2024-11-01,540,609,91115.59
1000000268,1000000268,99283,2024-11-01,670,838,292895.35
1000000269,1000000269,36415,2024-11-01,214,299,7762.5
1000000269,1000000269,70450,2024-11-01,254,312,140005.35
1000000269,1000000269,93000,2024-11-01,211,340,28995.0
1000000269,1000000269,99213,2024-11-01,258,418,49806.5
1000000269,1000000269,99214,2024-11-01,235,338,61424.36
1000000269,1000000269,99283,2024-11-01,250,306,106300.75
1000000269,1000000269,J3301,2024-11-01,353,414,26827.23
1000000270,1000000270,70450,2024-11-01,79,105,46309.81
1000000270,1000000270,80053,2024-11-01,81,129,5915.58
1000000270,1000000270,93000,2024-11-01,84,99,8444.7
1000000270,1000000270,97110,2024-11-01,104,121,11560.94
1000000270,1000000270,99232,2024-11-01,53,106,15780.85
1000000271,1000000271,70450,2024-11-01,51,78,34609.76
1000000271,1000000271,80053,2024-11-01,35,65,2934.5
1000000271,1000000271,93000,2024-11-01,56,66,5651.98
1000000271,1000000271,97110,2024-11-01,49,64,6022.97
1000000271,1000000271,99213,2024-11-01,44,51,6007.38
1000000271,1000000271,99214,2024-11-01,46,66,11881.56
1000000272,1000000272,70450,2024-11-01,1007,1646,737990.54
1000000272,1000000272,93000,2024-11-01,1014,1384,117121.06
1000000272,1000000272,99283,2024-11-01,1012,1223,427813.63
1000000273,1000000273,36415,2024-11-01,22,28,670.77
1000000273,1000000273,80053,2024-11-01,20,33,1553.82
1000000273,1000000273,97110,2024-11-01,22,27,2566.63
1000000273,1000000273,99213,2024-11-01,41,47,5607.7
1000000273,1000000273,99232,2024-11-01,21,38,5705.12
1000000273,1000000273,99283,2024-11-01,29,33,11092.21
1000000273,1000000273,J3301,2024-11-01,19,27,1911.98
1000000274,1000000274,70450,2024-11-01,229,269,121294.25
1000000274,1000000274,80053,2024-11-01,220,340,15268.76
1000000274,1000000274,93000,2024-11-01,198,345,28988.05
1000000274,1000000274,97110,2024-11-01,349,414,39450.11
1000000274,1000000274,99283,2024-11-01,264,437,152534.63
1000000275,1000000275,70450,2024-11-01,120,158,71615.74
1000000275,1000000275,99214,2024-11-01,111,133,23744.42
1000000275,1000000275,99283,2024-11-01,103,157,54387.38
1000000275,1000000275,J3301,2024-11-01,61,122,8003.91
1000000276,1000000276,36415,2024-11-01,90,122,3074.92
1000000276,1000000276,80053,2024-11-01,98,112,5151.37
1000000276,1000000276,93000,2024-11-01,91,182,15128.04
1000000276,1000000276,97110,2024-11-01,125,159,15275.21
1000000276,1000000276,99213,2024-11-01,101,143,17223.04
1000000276,1000000276,99283,2024-11-01,88,121,41972.12
1000000276,1000000276,J3301,2024-11-01,124,178,11477.61
1000000277,1000000277,36415,2024-11-01,313,496,12380.18
1000000277,1000000277,80053,2024-11-01,255,504,22685.78
1000000277,1000000277,J3301,2024-11-01,253,342,21929.83
1000000278,1000000278,70450,2024-11-01,1422,1698,761250.35
1000000278,1000000278,80053,2024-11-01,955,1180,53148.8
1000000278,1000000278,99213,2024-11-01,1218,1520,183257.04
1000000278,1000000278,99232,2024-11-01,1167,1560,235186.59
1000000278,1000000278,J3301,2024-11-01,1259,1789,116584.46
1000000279,1000000279,80053,2024-11-01,482,756,33632.35
1000000279,1000000279,99213,2024-11-01,711,862,103265.37
1000000279,1000000279,99232,2024-11-01,438,799,120297.35
1000000279,1000000279,99283,2024-11-01,570,711,249244.9
1000000280,1000000280,80053,2024-11-01,1000,1491,67719.86
1000000280,1000000280,93000,2024-11-01,907,1404,119953.58
1000000280,1000000280,99213,2024-11-01,1157,1444,172497.08
1000000280,1000000280,99232,2024-11-01,874,1106,167233.39
1000000280,1000000280,99283,2024-11-01,1100,1493,520028.66
1000000280,1000000280,J3301,2024-11-01,1068,1447,93749.49
1000000281,1000000281,36415,2024-11-01,18,34,833.45
1000000281,1000000281,70450,2024-11-01,20,40,18107.97
1000000281,1000000281,93000,2024-11-01,22,31,2722.93
1000000281,1000000281,99214,2024-11-01,30,38,6996.64
1000000281,1000000281,99232,2024-11-01,27,52,7633.03
1000000281,1000000281,99283,2024-11-01,34,46,16602.62
1000000281,1000000281,J3301,2024-11-01,30,47,2990.26
1000000282,1000000282,93000,2024-11-01,61,69,5814.6
1000000282,1000000282,97110,2024-11-01,60,72,6825.43
1000000282,1000000282,99232,2024-11-01,46,66,10169.32
1000000282,1000000282,99283,2024-11-01,39,54,18731.64
1000000283,1000000283,36415,2024-11-01,218,306,7741.24
1000000283,1000000283,80053,2024-11-01,190,308,14093.14
1000000283,1000000283,93000,2024-11-01,141,267,22596.2
1000000283,1000000283,99214,2024-11-01,167,252,45918.97
1000000283,1000000283,99283,2024-11-01,255,304,107187.38
1000000284,1000000284,36415,2024-11-01,45,56,1418.71
1000000284,1000000284,70450,2024-11-01,53,74,34160.4
1000000284,1000000284,80053,2024-11-01,51,70,3128.22
1000000284,1000000284,99214,2024-11-01,41,80,14773.14
1000000284,1000000284,99232,2024-11-01,30,47,7133.6
1000000284,1000000284,99283,2024-11-01,35,59,20403.78
1000000284,1000000284,J3301,2024-11-01,54,75,4796.0
1000000285,1000000285,36415,2024-11-01,36,42,1046.75
1000000285,1000000285,97110,2024-11-01,28,42,3985.52
1000000285,1000000285,99213,2024-11-01,19,30,3635.85
1000000285,1000000285,99214,2024-11-01,33,38,6894.64
1000000285,1000000285,99232,2024-11-01,18,32,4768.02
1000000285,1000000285,J3301,2024-11-01,18,31,2077.87
1000000286,1000000286,80053,2024-11-01,170,248,11175.49
1000000286,1000000286,93000,2024-11-01,192,285,24464.02
1000000286,1000000286,99232,2024-11-01,175,238,35090.6
1000000286,1000000286,99283,2024-11-01,244,327,113793.96
1000000287,1000000287,93000,2024-11-01,910,1772,151004.75
1000000287,1000000287,99214,2024-11-01,800,1198,214982.75
1000000287,1000000287,99232,2024-11-01,1147,1540,229613.65
